时间,温度℃,气压hPa,相对湿度%,风向/度,风速m/s,降水mm,测点,经度,纬度,,,
6/5/2019 8:00,19.8,1004.4,89,26/NNE,1.3,0,54853,120.42,36.17,山东,青岛,崂山
6/5/2019 9:00,19.5,1004.9,89,156/SSE,6.4,0,54853,120.42,36.17,山东,青岛,崂山
6/5/2019 10:00,21.2,1005,78,159/SSE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
6/5/2019 11:00,23.1,1004.4,69,151/SSE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
6/5/2019 12:00,22.1,1004.5,72,183/S,5.9,0,54853,120.42,36.17,山东,青岛,崂山
6/5/2019 13:00,19.9,1004.8,88,159/SSE,9.2,0,54853,120.42,36.17,山东,青岛,崂山
6/5/2019 14:00,19.8,1004.4,89,158/SSE,7.9,0,54853,120.42,36.17,山东,青岛,崂山
6/5/2019 15:00,19.4,1004.6,92,141/SE,6.4,0,54853,120.42,36.17,山东,青岛,崂山
6/5/2019 16:00,19.2,1004.6,93,164/SSE,5,0,54853,120.42,36.17,山东,青岛,崂山
6/5/2019 17:00,18.5,1004.2,96,154/SSE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
6/5/2019 18:00,18.9,1003.9,94,138/SE,4.4,0,54853,120.42,36.17,山东,青岛,崂山
6/5/2019 19:00,19.4,1003.5,90,146/SE,5.6,0,54853,120.42,36.17,山东,青岛,崂山
6/5/2019 20:00,19.4,1004.1,91,122/ESE,5.8,0,54853,120.42,36.17,山东,青岛,崂山
6/5/2019 21:00,19.2,1004.3,93,117/ESE,5.2,0,54853,120.42,36.17,山东,青岛,崂山
6/5/2019 22:00,19,1004.4,94,109/ESE,5.9,0,54853,120.42,36.17,山东,青岛,崂山
6/5/2019 23:00,19.4,1003.7,91,123/ESE,5.5,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 0:00,19.9,1003.3,88,108/ESE,6.3,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 1:00,19.6,1002.6,88,149/SSE,5.6,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 2:00,19.3,1002.5,90,124/SE,6.6,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 3:00,19.1,1001.9,90,116/ESE,6.5,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 4:00,19.1,1001,89,107/ESE,7.7,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 5:00,18.7,1001.7,94,108/ESE,8.9,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 6:00,19.4,1001,87,111/ESE,12.2,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 7:00,19.9,1001,83,126/SE,7.1,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 8:00,20.3,1001.3,84,141/SE,6.1,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 9:00,19.5,1001.9,93,105/ESE,9.3,1.9,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 10:00,19.8,1001.3,85,99/E,8.4,1.6,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 11:00,19.2,999.4,84,98/E,6.2,0.7,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 12:00,18.7,997.9,82,84/E,9.4,3.1,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 13:00,18.3,997,81,88/E,10.6,1.4,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 14:00,19.6,997.3,79,100/E,5.9,2.5,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 15:00,20.2,997.2,77,93/E,6.3,0.1,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 16:00,19.9,997.8,81,73/ENE,6.2,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 17:00,19.5,998.1,69,39/NE,1.3,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 18:00,20.5,997.9,66,95/E,10.4,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 19:00,18.5,998.9,88,334/NNW,5.3,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 20:00,18.1,999.4,88,312/NW,3.2,0.2,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 21:00,18.3,999.8,85,307/NW,7.1,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 22:00,17.7,1000.5,89,290/WNW,5,0,54853,120.42,36.17,山东,青岛,崂山
6/6/2019 23:00,17.8,1000.3,87,331/NNW,6.1,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 0:00,18,999.9,84,11/N,4.1,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 1:00,17.9,999.9,84,316/NW,2.2,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 2:00,17.6,1000.7,85,303/WNW,5.7,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 3:00,17,1001.1,91,301/WNW,6,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 4:00,16.9,1001.4,91,299/WNW,6,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 5:00,16.8,1001.9,91,294/WNW,4.2,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 6:00,17.1,1002.5,90,290/WNW,4.5,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 7:00,18.8,1002.8,82,329/NNW,4.8,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 8:00,20.6,1003.3,74,315/NW,4.8,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 9:00,22.5,1002.9,65,336/NNW,4.6,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 10:00,23.7,1002.5,63,301/WNW,4.5,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 11:00,24.3,1002.4,60,286/WNW,5,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 12:00,24.8,1002.1,57,261/W,5.3,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 13:00,26.1,1001.3,49,282/WNW,5.8,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 14:00,24.1,1001.1,59,219/SW,7.1,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 15:00,23.9,1001.1,60,216/SW,7.7,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 16:00,24,1001.1,57,225/SW,6.5,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 17:00,22.8,1001.5,58,216/SW,5.5,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 18:00,21.9,1001.6,65,100/E,3.2,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 19:00,20.2,1001.6,67,83/E,1.9,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 20:00,19.1,1002.4,76,86/E,2.4,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 21:00,19,1003,76,186/S,1.5,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 22:00,19.4,1002.8,68,69/ENE,1.8,0,54853,120.42,36.17,山东,青岛,崂山
6/7/2019 23:00,19.4,1002.8,67,121/ESE,1.4,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 0:00,19.5,1002.7,66,123/ESE,2.4,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 1:00,19.6,1002.3,66,140/SE,2,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 2:00,19.5,1001.9,69,105/ESE,1.9,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 3:00,19,1001.9,72,311/NW,1.4,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 4:00,19.5,1001.9,74,119/ESE,2.1,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 5:00,19.7,1002,76,140/SE,1.8,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 6:00,20.4,1001.9,77,88/E,3.3,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 7:00,20.6,1002,77,152/SSE,2.3,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 8:00,21,1001.4,77,126/SE,1.5,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 9:00,21,1001.5,77,152/SSE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 10:00,20.4,1001.6,81,144/SE,0.8,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 11:00,19.9,1001.1,89,220/SW,4.1,1.4,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 12:00,19,1001.1,92,124/SE,2.4,1.6,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 13:00,18.1,999.8,95,116/ESE,4.7,1.2,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 14:00,19.5,999.4,93,113/ESE,3.1,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 15:00,20.7,998.8,82,115/ESE,4.4,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 16:00,21.6,998.6,76,107/ESE,5.9,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 17:00,20.8,998.3,80,95/E,4.1,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 18:00,19.8,998.4,79,139/SE,5.5,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 19:00,19.6,999.2,80,100/E,3.3,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 20:00,18.6,996.5,87,177/S,15.9,3,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 21:00,18.3,998.3,88,271/W,0.9,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 22:00,18.3,998.3,86,121/ESE,2.2,0,54853,120.42,36.17,山东,青岛,崂山
6/8/2019 23:00,18,998.3,88,150/SSE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 0:00,18.2,997.7,86,130/SE,3,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 1:00,18.7,997.1,88,132/SE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 2:00,18.7,997.1,90,145/SE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 3:00,18.8,996.8,90,115/ESE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 4:00,18.7,996.9,92,110/ESE,4.4,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 5:00,18.7,997.5,85,156/SSE,4.7,2.7,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 6:00,17.6,997.4,85,168/SSE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 7:00,17.8,997.2,89,154/SSE,7.5,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 8:00,18.4,996.6,90,146/SE,6.9,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 9:00,18.2,997.2,93,134/SE,4.9,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 10:00,17.8,997.2,92,136/SE,5.4,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 11:00,18.3,997.1,95,113/ESE,5.7,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 12:00,18.4,996.7,96,113/ESE,5,0.2,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 13:00,18.6,996.8,95,117/ESE,4.9,0.1,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 14:00,18.7,996.7,94,76/ENE,2.3,0.3,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 15:00,19.4,996.4,91,136/SE,2.6,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 16:00,19.8,996.2,89,145/SE,0.7,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 17:00,20.9,995.8,86,41/NE,1.5,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 18:00,21.5,996.3,84,94/E,0.7,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 19:00,18.8,997,94,100/E,1.8,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 20:00,18.3,997.7,96,300/WNW,3,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 21:00,18.8,998.2,91,327/NNW,4.7,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 22:00,18.5,998.4,90,175/S,1.7,0,54853,120.42,36.17,山东,青岛,崂山
6/9/2019 23:00,18.8,998.5,89,295/WNW,5.2,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 0:00,18.3,998.5,91,296/WNW,4.3,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 1:00,18.2,998.6,90,305/NW,5.3,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 2:00,17.8,998.4,91,308/NW,7.3,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 3:00,17.8,998.6,87,329/NNW,8.6,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 4:00,17.4,998.5,87,319/NW,7.5,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 5:00,17,998.8,84,306/NW,6,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 6:00,17.9,999.3,79,311/NW,5.7,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 7:00,19.7,1000.1,72,297/WNW,2.3,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 8:00,21.4,1000.6,68,320/NW,3.3,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 9:00,22.9,1000.9,62,15/NNE,3.1,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 10:00,21.1,1001.2,70,160/SSE,4.7,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 11:00,20.3,1001.1,74,143/SE,4.5,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 12:00,20.6,1001,76,117/ESE,4,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 13:00,20.7,1000.6,71,150/SSE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 14:00,20.8,1000.2,72,168/SSE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 15:00,20.3,999.5,73,142/SE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 16:00,21.3,999,69,152/SSE,4,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 17:00,19,999.7,81,135/SE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 18:00,18.9,1000.1,82,163/SSE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 19:00,18,1000.8,86,137/SE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 20:00,17.4,1000.9,88,141/SE,2,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 21:00,17,1001.5,89,113/ESE,1.8,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 22:00,16.6,1002,91,99/E,1.6,0,54853,120.42,36.17,山东,青岛,崂山
6/10/2019 23:00,16.6,1002.1,90,159/SSE,0.7,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 0:00,16.2,1002.2,92,300/WNW,1.2,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 1:00,15.7,1002.3,93,299/WNW,2.1,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 2:00,15.7,1002.3,92,289/WNW,1,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 3:00,15.4,1002.4,92,294/WNW,2.2,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 4:00,15.4,1002.6,91,291/WNW,2.7,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 5:00,15.4,1002.8,89,289/WNW,2.1,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 6:00,16.2,1003.2,88,280/W,0.6,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 7:00,18.9,1003.8,76,156/SSE,2.1,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 8:00,20.2,1004,70,139/SE,3.3,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 9:00,21,1003.8,68,116/ESE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 10:00,20.4,1003.7,72,139/SE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 11:00,20.5,1003.7,75,154/SSE,6.4,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 12:00,19.7,1003.9,74,153/SSE,7.4,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 13:00,19.7,1003.9,78,147/SSE,5.5,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 14:00,19.5,1003.4,82,169/S,7.4,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 15:00,19.6,1002.9,78,147/SSE,6.6,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 16:00,19.2,1002.9,82,148/SSE,5.6,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 17:00,18.9,1002.8,81,156/SSE,7.4,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 18:00,18.6,1003.4,87,157/SSE,4.9,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 19:00,18,1003.4,89,152/SSE,4,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 20:00,17.7,1003.3,91,135/SE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 21:00,17.6,1003.8,90,157/SSE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 22:00,17.5,1004.4,91,110/ESE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
6/11/2019 23:00,17.4,1004.5,90,139/SE,2.3,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 0:00,17.3,1004.2,91,122/ESE,2.6,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 1:00,17.5,1003.9,90,142/SE,2,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 2:00,17.5,1003.7,91,116/ESE,1.9,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 3:00,17.2,1003.9,91,123/ESE,1.3,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 4:00,16.9,1004,92,132/SE,1.1,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 5:00,16.6,1004.2,93,158/SSE,0.6,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 6:00,18.3,1004.3,84,104/ESE,1.7,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 7:00,19.6,1004.6,78,106/ESE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 8:00,19.8,1004.6,82,153/SSE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 9:00,19.8,1004.7,83,165/SSE,5.2,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 10:00,20.2,1004.6,81,154/SSE,5.5,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 11:00,20.4,1004.6,82,155/SSE,6.2,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 12:00,20.9,1004.3,79,142/SE,6,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 13:00,20.9,1004,78,156/SSE,7.6,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 14:00,20.8,1003.8,80,156/SSE,7,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 15:00,20.7,1003.5,78,159/SSE,6.3,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 16:00,20.3,1003.2,79,163/SSE,6.2,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 17:00,20.6,1002.8,78,149/SSE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 18:00,19.7,1002.8,84,120/ESE,4.4,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 19:00,19.2,1003,88,141/SE,3.1,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 20:00,19,1003.3,90,112/ESE,4.4,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 21:00,19.1,1003.9,89,111/ESE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 22:00,19.2,1004.1,91,131/SE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
6/12/2019 23:00,19,1003.7,92,117/ESE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 0:00,18.9,1003.3,92,113/ESE,5.7,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 1:00,18.9,1003.2,93,152/SSE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 2:00,18.8,1002.8,93,102/ESE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 3:00,19.1,1002.7,92,102/ESE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 4:00,19.1,1002.8,90,115/ESE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 5:00,19,1003.1,90,157/SSE,4.7,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 6:00,19.1,1003.2,89,107/ESE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 7:00,19.3,1003.3,89,139/SE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 8:00,19.7,1003.7,87,109/ESE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 9:00,19.7,1003.6,89,108/ESE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 10:00,20.3,1003.4,86,147/SSE,4,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 11:00,20.2,1003.4,86,128/SE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 12:00,20.3,1003,88,128/SE,7,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 13:00,20.1,1002.8,88,167/SSE,3.1,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 14:00,20.1,1002.3,88,157/SSE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 15:00,19.9,1001.8,88,150/SSE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 16:00,19.7,1001.3,90,103/ESE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 17:00,19.5,1001.3,91,125/SE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 18:00,19.4,1001.4,92,134/SE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 19:00,19.3,1001.6,92,116/ESE,2.3,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 20:00,19.2,1001.9,92,126/SE,2.4,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 21:00,19.2,1001.8,92,135/SE,1.9,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 22:00,19,1001.7,92,109/ESE,4.4,0,54853,120.42,36.17,山东,青岛,崂山
6/13/2019 23:00,18.9,1001.8,93,117/ESE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 0:00,18.8,1001.4,94,141/SE,3.7,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 1:00,18.8,1002,91,346/NNW,2.1,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 2:00,18.7,1000.9,90,105/ESE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 3:00,18.3,1000.9,92,307/NW,1.6,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 4:00,18.3,1000.9,90,301/WNW,1.8,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 5:00,18.1,1000.5,90,178/S,0.9,0.1,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 6:00,18.2,1000.4,93,,0,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 7:00,18.8,1000.4,92,154/SSE,3.3,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 8:00,19.1,1000.6,92,129/SE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 9:00,20.4,1000.7,85,149/SSE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 10:00,20.3,1000.5,82,170/S,2.7,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 11:00,21.3,1000.5,79,189/S,4.1,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 12:00,21.6,1000.3,77,176/S,4.7,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 13:00,21.9,999.4,76,159/SSE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 14:00,21.8,998.9,76,170/S,4.8,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 15:00,22.4,998.5,74,162/SSE,5.2,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 16:00,22,998.3,74,173/S,3.5,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 17:00,21.4,998.1,77,161/SSE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 18:00,20.7,997.9,82,144/SE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 19:00,19.9,998.1,88,143/SE,2.6,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 20:00,19.3,998.6,92,154/SSE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 21:00,19,999.3,92,160/SSE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 22:00,18.8,999.6,92,147/SSE,1,0,54853,120.42,36.17,山东,青岛,崂山
6/14/2019 23:00,18.3,999.5,90,108/ESE,1.8,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 0:00,18.4,999.2,93,187/S,1.5,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 1:00,17.8,999.7,82,308/NW,4.1,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 2:00,17.8,999.2,84,316/NW,1.6,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 3:00,18.4,998.9,68,302/WNW,4,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 4:00,18.5,999.3,69,312/NW,2.6,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 5:00,18.4,999.5,70,297/WNW,4.9,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 6:00,20.8,999.7,69,300/WNW,5.2,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 7:00,23,999.6,64,311/NW,6.8,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 8:00,25.9,999.7,46,335/NNW,5.8,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 9:00,28,999.6,41,71/ENE,4,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 10:00,29.4,999.7,32,18/NNE,6.1,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 11:00,29.7,999.7,32,334/NNW,5.1,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 12:00,27.5,999.6,39,167/SSE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 13:00,27.2,999.3,43,163/SSE,6,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 14:00,25.3,999.2,50,153/SSE,5.5,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 15:00,25.2,998.9,52,182/S,5,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 16:00,23.9,998.7,56,149/SSE,3.3,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 17:00,24,998.6,53,163/SSE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 18:00,23.5,998.6,57,180/S,3.9,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 19:00,22.7,999.5,56,157/SSE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 20:00,21.8,1000.5,65,120/ESE,1.3,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 21:00,21,1001.4,70,315/NW,1.1,0,54853,120.42,36.17,山东,青岛,崂山
6/15/2019 22:00,20.6,1001.6,68,299/WNW,2.4,0,54853,120.42,36.17,山东,青岛,崂山
